code,name,rights_month,rights_date,yuutai_genre,yuutai_content,min_investment
2805,エスビー食品,3,2025-03-31,その他,"まぶた特化型美容ジェル「リッドキララ」（4,864円相当）など",13600
8793,NECキャピタルソリューション,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当）",231100
2997,QUOカードを贈る企業一覧,3,2025-03-31,その他,,0
2004,昭和産業,3,2025-03-31,カタログギフト,"Webカタログギフト（2,000円相当～）など",575500
7906,ヨネックス,3,2025-03-31,金券・ギフト,オリジナルQUOカード（500円相当～）,79000
3641,パピレス,3,2025-03-31,金券・ギフト,オリジナルQUOカード（500円相当）など,171300
4691,ワシントンホテル,3,2025-03-31,買物券・プリペイドカード,"イオン系列で使える優待買物割引券（5,000円相当～）",299900
6823,リオン,3,2025-03-31,金券・ギフト,QUOカード（500円相当～）,370000
5939,大谷工業,3,2025-03-31,その他,自社指定商品など,148200
7040,サン・ライフホールディング,3,2025-03-31,買物券・プリペイドカード,鉄道の優待割引券（50％割引：1枚～）など,316100
9605,東映,3,2025-03-31,カタログギフト,"カタログギフト（3,000円相当）",519000
7937,ツツミ,3,2025-03-31,買物券・プリペイドカード,"「Kuradashi」で使える優待買物割引クーポン（4,000円相当～）",44200
9799,旭情報サービス,3,2025-03-31,食品,自社グループの焼き菓子の詰め合わせ（1セット）,62000
2108,日本甜菜製糖,3,2025-03-31,カタログギフト,"オリジナルカタログギフト（3,000円相当）",864000
9900,サガミホールディングス,3,2025-03-31,買物券・プリペイドカード,"自社通信講座サービスの優待割引クーポン（10,000円相当～）",397500
9249,日本エコシステム,3,2025-03-31,その他,"デジタルギフト（25,000円相当）",891000
6675,サクサ,3,2025-03-31,その他,自社工場の見学会へ招待（抽選式）,176850
3992,ニーズウェル,3,2025-03-31,その他,おこめ券（880円相当～）,168200
6947,図研,3,2025-03-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）",395000
8159,立花エレテック,3,2025-03-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（1,000円相当～）",674000
8255,アクシアル リテイリング,3,2025-03-31,その他,「ヘパリーゼW」（10本）など,200100
5269,日本コンクリート工業,3,2025-03-31,その他,オリジナルカレンダー（1部）など,494800
9003,相鉄ホールディングス,3,2025-03-31,その他,"自社製品の詰め合わせ（3,500円相当）",191100
5449,大阪製鐵,3,2025-03-31,カタログギフト,"カタログギフト（3,000円相当～）",279200
5259,BBDイニシアティブ,3,2025-03-31,食品,自社商品の詰め合わせ（1セット）など,230350
3317,フライングガーデン,3,2025-03-31,金券・ギフト,"QUOカード（5,000円相当）",292500
4559,ゼリア新薬工業,3,2025-03-31,金券・ギフト,QUOカード（500円相当～）,170200
7138,TORICO,3,2025-03-31,カタログギフト,"千葉県特産品カタログギフト（3,000円相当～）など",1505500
3137,ファンデリー,3,2025-03-31,その他,山陽電車全線で使える優待乗車券（2枚～）など,200300
7883,サンメッセ,3,2025-03-31,金券・ギフト,"エディオンギフトカード（3,000円相当～）",202800
6193,バーチャレクス・ホールディングス,3,2025-03-31,その他,薬用マイクロバブルローション（100ml：1点）など,52300
2001,ニップン,3,2025-03-31,金券・ギフト,"「スーパーセンターPLANT」などで使えるPLANT Payカード（1枚：1,000円相当～）",187600
4951,エステー,3,2025-03-31,その他,"デジタルギフト（7,500円相当～）",333500
9119,飯野海運,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）など",1539000
9723,京都ホテル,3,2025-03-31,金券・ギフト,QUOカード（500円相当～）など,32500
3710,ジョルダン,3,2025-03-31,金券・ギフト,QUOカードPay（500円相当～）など,252600
2607,不二製油,3,2025-03-31,買物券・プリペイドカード,"「kawara CAFE＆DINING」のほか、グループ店舗で使える優待食事割引券（2,000円相当～）",99500
7837,アールシーコア,3,2025-03-31,金券・ギフト,QUOカード（500円相当）,632000
7322,三十三フィナンシャルグループ,3,2025-03-31,金券・ギフト,QUOカード（500円相当～）,51300
1822,大豊建設,3,2025-03-31,金券・ギフト,"オリジナルQUOカード（3,000円相当～）",883200
3577,東海染工,3,2025-03-31,その他,電車全線優待乗車券（2枚～）など,365700
3880,大王製紙,3,2025-03-31,その他,迷惑電話・迷惑SMS対策アプリ「トビラフォンモバイル」の無料利用権（1年分）,93000
3926,オープンドア,3,2025-03-31,その他,"デジタルギフト（6,000円相当～）",402600
6082,ライドオンエクスプレスホールディングス,3,2025-03-31,その他,"デジタルギフト（1,000円相当）",71000
7638,NEW ART HOLDINGS,3,2025-03-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",294500
8361,大垣共立銀行,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）",156400
8803,平和不動産,3,2025-03-31,買物券・プリペイドカード,「高島屋」のほか、グループ店舗で使える優待買物割引カード（10％割引：1枚）,165250
3059,ヒラキ,3,2025-03-31,金券・ギフト,"QUOカード（4,000円相当～）",278300
8308,りそなホールディングス,3,2025-03-31,その他,自社グループの出版物（1冊）,176000
9008,京王電鉄,3,2025-03-31,その他,"自社関連商品の詰め合わせ（5,000円相当）",263800
4088,エア・ウォーター,3,2025-03-31,その他,自社グループ製品,870750
4994,大成ラミックグループ,3,2025-03-31,買物券・プリペイドカード,"自社店舗などで使える優待買物割引券（3,000円相当）",96300
9853,銀座ルノアール,3,2025-03-31,カタログギフト,"カタログギフト「e-book」（3,000円相当～）",1013000
9171,栗林商船,3,2025-03-31,その他,"デジタルギフト（8,000円相当）",500000
2376,サイネックス,3,2025-03-31,金券・ギフト,"キッズスマイルQUOカード（5,000円相当～）",388200
3591,ワコールホールディングス,3,2025-03-31,金券・ギフト,"「バリューカフェテリア」で使えるカフェテリアポイント（2,500円相当～）など",169100
4792,山田コンサルティンググループ,3,2025-03-31,その他,"体験シェアサービス「aini」で使える優待コード（4,000円相当）",92600
2327,日鉄ソリューションズ,3,2025-03-31,金券・ギフト,QUOカード（500円相当）など,76500
6407,CKD,3,2025-03-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",259800
7276,小糸製作所,3,2025-03-31,買物券・プリペイドカード,「form forma」のほか、グループ店舗で使える優待買物割引券（20％割引：9枚）など,105800
3924,ランドコンピュータ,3,2025-03-31,金券・ギフト,"Pontaポイント（2,000円相当～）など",492300
2204,中村屋,3,2025-03-31,その他,デジタルギフト（500円相当～）など,81000
3289,東急不動産ホールディングス,3,2025-03-31,金券・ギフト,"QUOカードPay（3,000円相当）",224500
8281,ゼビオホールディングス,3,2025-03-31,その他,"石川県金沢市の特産品（3,000円相当～）",362000
7857,セキ,3,2025-03-31,その他,"自社製品（1,000円相当～）",159800
8877,エスリード,3,2025-03-31,金券・ギフト,"QUOカード（2,000円相当～）など",64500
9664,御園座,3,2025-03-31,その他,株主限定お酒「酒女神」（1セット）など,516000
2790,ナフコ,3,2025-03-31,その他,"自社製品（3,000円相当）",1174000
7343,ブロードマインド,3,2025-03-31,その他,魚沼産コシヒカリ（5kg相当）,3311000
2877,日東ベスト,3,2025-03-31,買物券・プリペイドカード,「HANABISHI」のオーダー商品の購入に使える優待買物割引券（10％割引：1枚）など,1297
7119,ハルメクホールディングス,3,2025-03-31,買物券・プリペイドカード,"自社店舗で使える優待食事割引券（5,000円相当～）",292900
4762,エックスネット,3,2025-03-31,金券・ギフト,"VJAギフトカード（1,000円相当～）など",298600
9535,広島ガス,3,2025-03-31,金券・ギフト,"QUOカード（10,000円相当）",252000
6144,西部電機,3,2025-03-31,その他,自社製品(800円相当～),211000
6406,フジテック,3,2025-03-31,買物券・プリペイドカード,自社スポーツクラブなどで使える優待券（3枚～）,238900
7438,コンドーテック,3,2025-03-31,金券・ギフト,"VJAギフトカード（1,000円相当～）など",298600
2218,日糧製パン,3,2025-03-31,金券・ギフト,"熊本城の災害復旧支援金付きQUOカード（1,000円相当）",204200
8349,東北銀行,3,2025-03-31,金券・ギフト,QUOカード（300円相当～）,82900
6655,東洋電機,3,2025-03-31,金券・ギフト,"ペットゴーポイント（5,000円相当）",78800
1738,NITTOH,3,2025-03-31,買物券・プリペイドカード,「三越」のほか、グループ店舗で使える優待買物割引カード（10％割引）,242450
8081,カナデン,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当）など",292900
5969,ロブテックス,3,2025-03-31,食事券,「サンマルクカフェ」のほか、グループ店舗で使える優待食事割引カード（20％割引）,266300
7383,ネットプロテクションズホールディングス,3,2025-03-31,カタログギフト,"カタログギフト（1,500円相当～）",395000
9562,ビジネスコーチ,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当）",203500
2802,味の素,3,2025-03-31,その他,新潟県産コシヒカリ（1kg相当～）,97400
5838,楽天銀行,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）など",263100
4680,ラウンドワン,3,2025-03-31,金券・ギフト,"QUOカード（2,000円相当）",201200
7419,ノジマ,3,2025-03-31,その他,"自社グループ製品（1,500円相当～）",196500
2374,セントケア・ホールディング,3,2025-03-31,その他,"自社ブランドの缶詰セット（3,000円相当）",385200
5929,三和ホールディングス,3,2025-03-31,金券・ギフト,"図書カード（1,000円相当）",76300
9433,KDDI,3,2025-03-31,買物券・プリペイドカード,「リーガロイヤルホテル」のほか、グループ施設で使える優待宿泊割引券（15％割引：10枚～）など,98400
8137,サンワテクノス,3,2025-03-31,食品,"米穀製品（2,000円相当～）など",2162500
7455,パリミキホールディングス,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）",333500
5949,ユニプレス,3,2025-03-31,その他,おこめ券（880円相当～）,33700
6293,日精樹脂工業,3,2025-03-31,その他,"「業務スーパー」で使えるGyomucaカード（1,000円相当～）など",357700
